GUBUN,YYYYMM,ID,NAME,NEW_ADDR1,NEW_ADDR
추가,202003,2042832,윤성산업(주),서울특별시 강남구,서울특별시 강남구 도산대로 307
추가,202003,8259175,한복단,서울특별시 강남구,"서울특별시 강남구 학동로 342, 에스케이허브블루 618호"
추가,202003,8345672,모닝글로리강남역점,서울특별시 강남구,"서울특별시 강남구 강남대로84길 6, 지하1층"
추가,202003,8754989,크라브마가,서울특별시 강남구,"서울특별시 강남구 선릉로133길 8, 3층"
추가,202003,9479915,(주)코리아에듀,서울특별시 강남구,서울특별시 강남구 테헤란로51길 18
추가,202003,9786879,종로엠유학,서울특별시 강남구,서울특별시 강남구 강남대로96길 12
추가,202003,10885841,(주)허니픽,서울특별시 강남구,"서울특별시 강남구 봉은사로 129, 1213호  거평타운"
추가,202003,11299922,아음컴퍼니,서울특별시 강남구,"서울특별시 강남구 테헤란로82길 15, 704호"
추가,202003,14520236,(주)미래비전컨설팅,서울특별시 강남구,"서울특별시 강남구 선릉로64길 18, 4층"
추가,202003,14735405,레몬,서울특별시 강남구,"서울특별시 강남구 봉은사로 161, 지하1층"
추가,202003,14740258,아시아타워매점,서울특별시 강남구,"서울특별시 강남구 논현로 430, 지하1층"
추가,202003,14781103,(주)이정심리연구소,서울특별시 강남구,"서울특별시 강남구 영동대로137길 3, 202호"
추가,202003,14789532,(주)오손바이오,서울특별시 강남구,"서울특별시 강남구 봉은사로114길 28, 405호"
추가,202003,14810300,(주)삼성씨앤씨충무로1호,서울특별시 강남구,"서울특별시 강남구 테헤란로84길 16, 세풍빌딩  7층"
추가,202003,14811022,자임당한의원,서울특별시 강남구,"서울특별시 강남구 논현로 610, 2층  석상빌딩"
추가,202003,14812332,큐쓰리당구장,서울특별시 강남구,"서울특별시 강남구 테헤란로47길 8, 3층"
추가,202003,14814590,수치과병원,서울특별시 강남구,"서울특별시 강남구 선릉로 823, 3층"
추가,202003,14815148,(주)나리스시논현본점,서울특별시 강남구,"서울특별시 강남구 언주로 626, 지하1층  101호  논현로얄팰리스"
추가,202003,14823705,(주)위쿡딜리버리역삼점,서울특별시 강남구,"서울특별시 강남구 봉은사로20길 54, 2층"
추가,202003,14824453,바오아토,서울특별시 강남구,"서울특별시 강남구 삼성로 11, 상가등 1층  108호  디에이치 아너힐즈"
추가,202003,14824614,메이크어딜리버리,서울특별시 강남구,"서울특별시 강남구 학동로34길 24, 1층"
추가,202003,14824858,TOP10KOREAFOOD,서울특별시 강남구,"서울특별시 강남구 테헤란로25길 20, 지하1층  101호  역삼현대벤쳐텔"
추가,202003,14826576,네일피아,서울특별시 강남구,"서울특별시 강남구 논현로150길 36-5, 지하1층"
추가,202003,14827416,(주)세한RF시스템,서울특별시 강남구,"서울특별시 강남구 논현로30길 32, 4층  경희빌딩"
추가,202003,14830802,계절집,서울특별시 강남구,"서울특별시 강남구 광평로 295, 서관 111호  한신사이룩스"
추가,202003,14832583,고쿠텐강남역점,서울특별시 강남구,"서울특별시 강남구 테헤란로4길 32, 104호  역삼동우정에쉐르 1"
추가,202003,14840662,더뭉티기,서울특별시 강남구,"서울특별시 강남구 테헤란로83길 14, 102호  두산위브센티움"
추가,202003,14842322,비(B)AND에이치(H)디자인컴퍼니,서울특별시 강남구,"서울특별시 강남구 도산대로78길 24, 2층"
추가,202003,14843548,웰빙텔,서울특별시 강남구,"서울특별시 강남구 영동대로112길 6, 3호  4층"
추가,202003,14845523,커뮤니케이션앤컬쳐,서울특별시 강남구,"서울특별시 강남구 테헤란로 431, 라이언타워"
추가,202003,14854665,(주)플랩,서울특별시 강남구,서울특별시 강남구 봉은사로63길 23
추가,202003,14854906,J&S빌딩,서울특별시 강남구,서울특별시 강남구 밤고개로21길 81
추가,202003,14860869,현대오토카,서울특별시 강남구,서울특별시 강남구 삼성로76길 24
추가,202003,7548483,신성특허법인,서울특별시 강남구,서울특별시 강남구 테헤란로14길 45
추가,202003,10428967,(주)디퍼런스연구소,서울특별시 강남구,"서울특별시 강남구 선릉로133길 4, 2층  아이큐박스빌딩"
추가,202003,13957042,(주)와이드브릿지파트너스,서울특별시 강남구,"서울특별시 강남구 언주로 432, 02호  IS타워"
추가,202003,14062772,헵시바의류수선,서울특별시 강남구,"서울특별시 강남구 언주로65길 34, 101호  태원빌리지"
추가,202003,14327440,글로벌영어선교원,서울특별시 강남구,"서울특별시 강남구 삼성로 436, 401호  운체빌딩"
추가,202003,14814361,더큐이스케이프강남점,서울특별시 강남구,"서울특별시 강남구 강남대로96길 20, 지하호 1동 -2층"
추가,202003,14814412,스시깡,서울특별시 강남구,"서울특별시 강남구 도산대로33길 18, 1층  101호  골든빌"
추가,202003,14814488,경일상사,서울특별시 강남구,"서울특별시 강남구 논현로71길 27, 지하층 층"
추가,202003,14816428,(주)모나클트레이드,서울특별시 강남구,"서울특별시 강남구 영동대로 511, 30층"
추가,202003,14818918,케이케이케이케이케이케이,서울특별시 강남구,"서울특별시 강남구 도산대로75길 15, 1층"
추가,202003,14821229,요르매플라워,서울특별시 강남구,"서울특별시 강남구 언주로103길 19, 1층"
추가,202003,14822126,롤링파스타가로수길점,서울특별시 강남구,"서울특별시 강남구 도산대로13길 16, 2층"
추가,202003,14823702,(주)스타페이스메디컬,서울특별시 강남구,"서울특별시 강남구 논현로168길 36, 3층  343호"
추가,202003,14824975,피디오클래식가로수길,서울특별시 강남구,"서울특별시 강남구 압구정로8길 10, 1층  BOGO빌딩"
추가,202003,14826581,세웅지씨,서울특별시 강남구,서울특별시 강남구 언주로159길 5
추가,202003,14832415,수퍼시스템(주),서울특별시 강남구,"서울특별시 강남구 선릉로 429, 8층"
추가,202003,14833587,공실제로,서울특별시 강남구,"서울특별시 강남구 테헤란로88길 10, 1층  109호  신안메트로칸"
추가,202003,14835151,오후여섯시꽃한송이,서울특별시 강남구,"서울특별시 강남구 도곡로1길 14, 1층  104호  삼일프라자오피스텔 오피스텔"
추가,202003,14838122,맘스터치세곡점,서울특별시 강남구,"서울특별시 강남구 자곡로 201, 1층  118호 호 120호"
추가,202003,14845253,김천재의족발이보곱닭,서울특별시 강남구,서울특별시 강남구 학동로2길 39
추가,202003,14845820,은왁싱,서울특별시 강남구,서울특별시 강남구 선릉로89길 7
추가,202003,14846344,글림,서울특별시 강남구,서울특별시 강남구 논현로 803
추가,202003,14847954,랜덤,서울특별시 강남구,"서울특별시 강남구 도산대로 408, 신우빌딩"
추가,202003,14855391,김부근,서울특별시 강남구,서울특별시 강남구 역삼로14길 11
추가,202003,14860382,파크힐다세대주택,서울특별시 강남구,서울특별시 강남구 역삼로25길 36
추가,202003,8151509,한국아동청소년심리상담센터,서울특별시 강남구,"서울특별시 강남구 학동로42길 67, 2층"
추가,202003,8625356,아이길아동상담센터,서울특별시 강남구,"서울특별시 강남구 언주로30길 13, 대림아크로빌 C동 2911호"
추가,202003,8678615,올리비아,서울특별시 강남구,"서울특별시 강남구 삼성로 212, 은마 A블럭135호"
추가,202003,9599624,이너컴퍼니,서울특별시 강남구,"서울특별시 강남구 강남대로160길 18, B1층  아티움빌딩"
추가,202003,10645825,스마일페이패션5한남,서울특별시 강남구,"서울특별시 강남구 테헤란로 152, 34동 -37층  강남파이낸스센터"
추가,202003,11050023,(주)라이트소프트,서울특별시 강남구,"서울특별시 강남구 언주로151길 21, 602호"
추가,202003,13908264,엠앤엠언어학원,서울특별시 강남구,"서울특별시 강남구 압구정로30길 74, 3층  301호  성호빌딩"
추가,202003,14553902,엘리스,서울특별시 강남구,"서울특별시 강남구 봉은사로30길 22, 1층"
추가,202003,14765185,블루스테이지,서울특별시 강남구,"서울특별시 강남구 학동로73길 33, 401동 101호  청담4차E편한세상 E편한세상"
추가,202003,14811860,아그레아블,서울특별시 강남구,"서울특별시 강남구 역삼로 110, 1동 태양 21호"
추가,202003,14812234,(OK)노래방,서울특별시 강남구,"서울특별시 강남구 강남대로 524, 2층  4호  건일빌딩"
추가,202003,14814293,(주)티엘브이티,서울특별시 강남구,"서울특별시 강남구 논현로 641, 4층"
추가,202003,14815266,프렌디포크,서울특별시 강남구,"서울특별시 강남구 언주로113길 14, 1층  7호"
추가,202003,14818009,최프로,서울특별시 강남구,"서울특별시 강남구 봉은사로20길 54, 2층  16호"
추가,202003,14820704,커피정립삼성중앙점,서울특별시 강남구,"서울특별시 강남구 삼성로111길 7, 1층  103호  현대빌딩"
추가,202003,14821300,빛나게헤어,서울특별시 강남구,"서울특별시 강남구 선릉로76길 9, 103호  대원빌딩"
추가,202003,14823651,어베인레지던스,서울특별시 강남구,"서울특별시 강남구 도산대로30길 21-4, 2호  3 4층"
추가,202003,14827351,언니네집밥,서울특별시 강남구,"서울특별시 강남구 봉은사로51길 5, 지하1층  101호"
추가,202003,14835048,마라상하이,서울특별시 강남구,"서울특별시 강남구 테헤란로52길 21, 지하1층  8호  역삼동벤처빌딩"
추가,202003,14837450,(주)에듀케이션아시아,서울특별시 강남구,"서울특별시 강남구 강남대로94길 28, 4층"
추가,202003,14843213,(주)대신에프에스중산고등학교,서울특별시 강남구,"서울특별시 강남구 일원로14길 22, 중산고등학교"
추가,202003,14847288,(주)블링크프로젝트,서울특별시 강남구,서울특별시 강남구 강남대로146길 8
추가,202003,14860771,한호,서울특별시 강남구,서울특별시 강남구 논현로64길 33
추가,202003,14861160,찌개와,서울특별시 강남구,"서울특별시 강남구 광평로 280, 로즈데일오피스텔  지하2층  찌개와"
추가,202003,7564744,E현대백화점,서울특별시 강남구,서울특별시 강남구 압구정로 201
추가,202003,7962421,스에나가메소드색채심리연구소,서울특별시 강남구,"서울특별시 강남구 양재천로 185, 2층"
추가,202003,8131140,성실유통,서울특별시 강남구,"서울특별시 강남구 학동로4길 48, B02호"
추가,202003,8477734,한아름산후조리원,서울특별시 강남구,"서울특별시 강남구 논현로 98, 5호  6층"
추가,202003,9061306,사라웨딩,서울특별시 강남구,"서울특별시 강남구 선릉로141길 6, 2층"
추가,202003,9559978,(주)유혜림웨딩,서울특별시 강남구,"서울특별시 강남구 선릉로 743, 1층"
추가,202003,11614629,밥아저씨빵,서울특별시 강남구,"서울특별시 강남구 봉은사로 466, 백우빌딩"
추가,202003,14771912,수학의창문,서울특별시 강남구,"서울특별시 강남구 압구정로 224, 303-1호"
추가,202003,14811652,루체아의원,서울특별시 강남구,서울특별시 강남구 논현로 851
추가,202003,14811823,모아필라테스,서울특별시 강남구,"서울특별시 강남구 논현로 80, 2층"
추가,202003,14813584,이글퍼포밍센터,서울특별시 강남구,"서울특별시 강남구 도산대로85길 30, 지하1층  청담신원아침도시마인"
추가,202003,14813929,탑씨스터디카페,서울특별시 강남구,"서울특별시 강남구 선릉로76길 30, 4층  자승빌딩"
추가,202003,14816150,(주)위드테니스아카데미,서울특별시 강남구,"서울특별시 강남구 삼성로 566, B동 1층  빌딩엠"
추가,202003,14818153,신,서울특별시 강남구,"서울특별시 강남구 봉은사로5길 10, 지하1층"
추가,202003,14818836,스튜디오호미,서울특별시 강남구,"서울특별시 강남구 학동로 522, 3층"
추가,202003,14821439,행정사사무소광장,서울특별시 강남구,"서울특별시 강남구 테헤란로82길 15, 245호"
추가,202003,14827633,황금,서울특별시 강남구,"서울특별시 강남구 밤고개로1길 10, 지하1층  B109호  수서현대벤쳐빌"
추가,202003,14828765,리아,서울특별시 강남구,"서울특별시 강남구 논현로149길 8, 1층"
추가,202003,14829488,살롱드프리티,서울특별시 강남구,"서울특별시 강남구 역삼로52길 14, 118호  도곡프라자"
추가,202003,14830343,다른수학학원,서울특별시 강남구,"서울특별시 강남구 삼성로115길 16-5, 2층"
추가,202003,14834073,(주)씨엔에이치코퍼레이션푸드,서울특별시 강남구,"서울특별시 강남구 봉은사로 468, 지하1호  2층"
추가,202003,14836455,(주)캡스텍,서울특별시 강남구,"서울특별시 강남구 영동대로112길 36, 1층"
추가,202003,14837630,한산주사골순댓국,서울특별시 강남구,"서울특별시 강남구 테헤란로10길 18, 1층"
추가,202003,14842469,심앤이법률사무소,서울특별시 강남구,"서울특별시 강남구 테헤란로 151, 1동 동5층  503호  역삼하이츠빌딩"
추가,202003,14843225,(주)서초파인만교육,서울특별시 강남구,"서울특별시 강남구 언주로167길 37, 1층"
추가,202003,14845645,돌쇠떡집,서울특별시 강남구,"서울특별시 강남구 테헤란로 517, 현대백화점무역센터점"
추가,202003,14846985,츄붕,서울특별시 강남구,"서울특별시 강남구 테헤란로 517, 현대백화점무역센터점"
추가,202003,14852233,(주)유앤컴퍼니,서울특별시 강남구,"서울특별시 강남구 테헤란로82길 15, 1513호"
추가,202003,14856572,메죵슈슈,서울특별시 강남구,서울특별시 강남구 봉은사로29길 32
추가,202003,11045582,한솥양재스타클래스,서울특별시 강남구,"서울특별시 강남구 남부순환로359길 10, 1층"
추가,202003,13773135,유영분장,서울특별시 강남구,서울특별시 강남구 논현로140길 10
추가,202003,14006519,메르삐웨딩,서울특별시 강남구,"서울특별시 강남구 삼성로147길 12, 3층  301호  청담동1118빌딩"
추가,202003,14014693,보소인터내셔널,서울특별시 강남구,"서울특별시 강남구 선릉로 338, 302-1호"
추가,202003,14773186,연분홍공방,서울특별시 강남구,"서울특별시 강남구 역삼로87길 13-2, 201호  경복빌라"
추가,202003,14813596,더다이닝라운지,서울특별시 강남구,"서울특별시 강남구 언주로152길 8, 지하1층"
추가,202003,14814419,(주)아이엘케이산업,서울특별시 강남구,"서울특별시 강남구 테헤란로 327, 909호  빅토리아오피스텔"
추가,202003,14815449,촌돼지마을,서울특별시 강남구,"서울특별시 강남구 테헤란로 329, 지하1층  비113호  삼흥빌딩"
추가,202003,14817429,제임스브라운,서울특별시 강남구,"서울특별시 강남구 논현로102길 19, 1층"
추가,202003,14817478,(주)디엔아이이엔티,서울특별시 강남구,"서울특별시 강남구 선릉로129길 26, 4층"
추가,202003,14822999,요가스튜디오센,서울특별시 강남구,"서울특별시 강남구 언주로107길 38, 5동"
추가,202003,14823178,사카비토,서울특별시 강남구,"서울특별시 강남구 테헤란로114길 26, 102호  두원빌딩"
추가,202003,14825420,폴사운드,서울특별시 강남구,"서울특별시 강남구 봉은사로74길 19, 지하층 층 지하"
추가,202003,14827660,한국맥도날드(유)강남2호점,서울특별시 강남구,"서울특별시 강남구 테헤란로 107, 2층"
추가,202003,14830520,바로,서울특별시 강남구,"서울특별시 강남구 테헤란로37길 22, 2층"
추가,202003,14833610,김치앤장아찌,서울특별시 강남구,"서울특별시 강남구 논현로4길 32, 102호"
추가,202003,14834250,법무법인굿윌파트너스,서울특별시 강남구,"서울특별시 강남구 봉은사로26길 10, 2호  3층  건양빌딩"
추가,202003,14835486,대공수학교습소,서울특별시 강남구,"서울특별시 강남구 선릉로66길 8, 3층  2호"
추가,202003,14841826,이노,서울특별시 강남구,"서울특별시 강남구 선릉로157길 21, 지하1층"
추가,202003,14842851,서원빌딩,서울특별시 강남구,"서울특별시 강남구 언주로85길 7, 1층"
추가,202003,14849869,송옥,서울특별시 강남구,서울특별시 강남구 도산대로 135
추가,202003,14850983,(사)한국유변학회,서울특별시 강남구,"서울특별시 강남구 테헤란로7길 22, 신관 806호"
추가,202003,14855390,김봉수안명애부동산(319320호)종합,서울특별시 강남구,"서울특별시 강남구 삼성로 155, 3층  319 320호"
추가,202003,14858066,아레테원,서울특별시 강남구,"서울특별시 강남구 테헤란로 152, 5층  강남파이낸스센터"
추가,202003,1466031,(주)더블유디,서울특별시 강남구,"서울특별시 강남구 선릉로 524, 736호  대림아크로텔"
추가,202003,7453806,(사)한국무형문화재기능보존,서울특별시 강남구,서울특별시 강남구 봉은사로 406
추가,202003,7822271,지에스교육,서울특별시 강남구,"서울특별시 강남구 광평로31길 27, 삼성아파트 상가 110호"
추가,202003,8186217,토즈선릉점,서울특별시 강남구,"서울특별시 강남구 테헤란로70길 14-8, 62호 번지 세왕빌딩  9층"
추가,202003,8576192,성균상담연구소,서울특별시 강남구,"서울특별시 강남구 압구정로 113-22, 상가 2층  6호  미성"
추가,202003,8810994,캠토대치점,서울특별시 강남구,"서울특별시 강남구 도곡로78길 6, 1층"
추가,202003,10343404,가시리포스코점,서울특별시 강남구,"서울특별시 강남구 테헤란로78길 14-15, 1층  2층 대치동"
추가,202003,11855679,스시로코엑스점,서울특별시 강남구,"서울특별시 강남구 테헤란로87길 58, 지하2층  2A03호"
추가,202003,13998671,로하스,서울특별시 강남구,"서울특별시 강남구 논현로79길 40, 201호"
추가,202003,14712799,(주)고수청담점,서울특별시 강남구,"서울특별시 강남구 도산대로58길 15, 지상1층 2층 하층"
추가,202003,14777786,제이엠이,서울특별시 강남구,"서울특별시 강남구 논현로151길 12, 지하층 층"
추가,202003,14814508,(주)디스커버리더블유,서울특별시 강남구,"서울특별시 강남구 언주로147길 36, 1층  설봉빌딩"
추가,202003,14815053,종로푸드AND예가,서울특별시 강남구,"서울특별시 강남구 선릉로 225, 상가 B117호  렉슬"
추가,202003,14816394,(주)비즈온에듀,서울특별시 강남구,"서울특별시 강남구 테헤란로 201, 17층  1706호  아주빌딩"
추가,202003,14817705,베스코아주차장,서울특별시 강남구,"서울특별시 강남구 영동대로 511, 3024호  무역센터트레이드타워"
추가,202003,9537411,케이앤에스커넥터,경기도 화성시,경기도 화성시 푸른들판로 762
추가,202003,14788207,모두홈도어,경기도 화성시,"경기도 화성시 최루백로 430, B동"
추가,202003,14815549,아미아동발달심리연구소,경기도 화성시,"경기도 화성시 동탄대로 182, 403호  레이크파로스주차빌딩"
추가,202003,14818379,화성상회,경기도 화성시,"경기도 화성시 31만세로 1108, 1층"
추가,202003,14819950,바비첼스트링음악학원,경기도 화성시,"경기도 화성시 동탄영천로 81-5, 303호"
추가,202003,14820353,수학의신수학교습소,경기도 화성시,"경기도 화성시 수영로 60-10, 상가동 107호  우방아이유쉘1단지"
추가,202003,14821782,아가월드몬테소리경기남부지사,경기도 화성시,"경기도 화성시 동탄대로 489, 604호  우성케이티엑스타워"
추가,202003,14821818,두발달린자전거,경기도 화성시,"경기도 화성시 수노을1로 191, 제상가 1동 제지층  비104 105호  송산그린시티 이지더원 레이크뷰"
추가,202003,14825541,셜록홈즈동탄점,경기도 화성시,"경기도 화성시 동탄중심상가2길 5, 3층  리더스프라자"
추가,202003,14831991,민속주점향단이,경기도 화성시,"경기도 화성시 영통로 59, 1층  117호  현대프라자"
추가,202003,14832027,플스빌화성점,경기도 화성시,"경기도 화성시 동화새터길 98, 2층  203호  스타타워"
추가,202003,14833831,라화쿵부,경기도 화성시,"경기도 화성시 효행로 1063, 106호  메디프렌드"
추가,202003,14833875,송림,경기도 화성시,"경기도 화성시 삼성전자로 16, 리치안오피스텔  1층  105 106 108 109호"
추가,202003,14835944,본스테이크,경기도 화성시,"경기도 화성시 동탄순환대로29길 64, 201호"
추가,202003,14838688,씨유화성정림점,경기도 화성시,"경기도 화성시 망월길 4, B동 1층"
추가,202003,14841678,뜨는다방,경기도 화성시,"경기도 화성시 평3길 10, 2층"
추가,202003,14843634,신진미통닭,경기도 화성시,"경기도 화성시 병점동로 88-1, 1층"
추가,202003,14845538,보니타네일메이크업,경기도 화성시,"경기도 화성시 효행로 1072, 상록프라자"
추가,202003,14846995,노블호프,경기도 화성시,경기도 화성시 서촌길 17-1
추가,202003,14850769,시그닛코리아,경기도 화성시,"경기도 화성시 동탄반송길 16, 1층"
추가,202003,14851253,(주)카니어스,경기도 화성시,경기도 화성시 무하로 149-8
추가,202003,14857643,세진산업,경기도 화성시,경기도 화성시 문학로68번나길 24-3
추가,202003,7518398,그린가스산업,경기도 화성시,경기도 화성시 제암고주로 170
추가,202003,8719906,키즈펀교육센터,경기도 화성시,경기도 화성시 용수길26번길 3-10
추가,202003,11025072,국화리어촌계,경기도 화성시,경기도 화성시 국화길 8
추가,202003,11387336,(주)대흥기업,경기도 화성시,경기도 화성시 발안로 558
추가,202003,14220592,경성짬뽕,경기도 화성시,"경기도 화성시 청원산단로 131, 1층  101호  오송빌딩"
추가,202003,14771481,캐리어서비스2동탄점,경기도 화성시,"경기도 화성시 10용사로 336-19, 102호"
추가,202003,14814929,바이러스컴퍼니,경기도 화성시,"경기도 화성시 내향로 128-11, D동"
추가,202003,14817262,파티노래빠,경기도 화성시,"경기도 화성시 동탄원천로 354-28, 118 119호  이너매스"
추가,202003,14818746,티와이산업,경기도 화성시,경기도 화성시 사격장길 88-16
추가,202003,14819108,거성환경,경기도 화성시,경기도 화성시 노하길 183
추가,202003,14823412,GB중장비,경기도 화성시,경기도 화성시 만년로303번길 3-2
추가,202003,14823996,미니스톱화성현대점,경기도 화성시,"경기도 화성시 영통로 59, 113호  현대프라자"
추가,202003,14827141,향남가마솥순대국,경기도 화성시,"경기도 화성시 평3길 5, 1층"
추가,202003,14828993,수원청과,경기도 화성시,"경기도 화성시 병점2로 77, 102호"
추가,202003,14843859,향남펜싱클럽,경기도 화성시,"경기도 화성시 발안로 35, 3층"
추가,202003,14846527,102마레왁싱,경기도 화성시,"경기도 화성시 동탄공원로3길 18-8, 1층"
추가,202003,14849278,쥬얼리,경기도 화성시,"경기도 화성시 동탄중심상가1길 31, 광장타워"
추가,202003,14849779,스킨앤허브갤러리,경기도 화성시,경기도 화성시 효행로 287
추가,202003,14857745,숭덕빌딩,경기도 화성시,경기도 화성시 병점4로 69
추가,202003,7339191,농업회사법인(주)팜후레쉬,경기도 화성시,경기도 화성시 신남로 370-17
추가,202003,7573691,쌍용자동차북양서비스프라자,경기도 화성시,경기도 화성시 주석로184번길 5
추가,202003,8359771,유니온펫유통,경기도 화성시,경기도 화성시 토성로 107
추가,202003,8978320,조은쇼파,경기도 화성시,경기도 화성시 넌추골2길 1
추가,202003,10266487,본가신촌설렁탕동탄점,경기도 화성시,"경기도 화성시 동탄중심상가1길 18, 동일하이빌  2층  206동 1호"
추가,202003,11646067,럭셔리뷰티향남점,경기도 화성시,"경기도 화성시 삼천병마로 216, 6층  2호  중앙빌딩"
추가,202003,11686508,수내닭꼬치솔빛나루점,경기도 화성시,"경기도 화성시 동탄솔빛로 54, 엔타워  112호 일부호 중앙"
추가,202003,11926697,채플린,경기도 화성시,경기도 화성시 동탄중심상가2길 16
추가,202003,14251958,범아건업,경기도 화성시,경기도 화성시 만년로 173
추가,202003,14644732,훌랄라&천족,경기도 화성시,"경기도 화성시 병점중앙로156번길 5-5, 1층"
추가,202003,14813800,레이첼음악학원,경기도 화성시,"경기도 화성시 동탄순환대로 127-9, 701호  우성애비뉴타워"
추가,202003,14817898,베리의커피,경기도 화성시,"경기도 화성시 제부로 235-1, 1층  144호"
추가,202003,14822524,티비원컴퍼니,경기도 화성시,경기도 화성시 병점동로164번길 19
추가,202003,14822583,루바호프,경기도 화성시,"경기도 화성시 발안남로55번길 27, 107호"
추가,202003,14825241,해법수학호수아이파크점,경기도 화성시,"경기도 화성시 동탄순환대로8길 14, 3126동 1503호  동탄호수공원아이파크"
추가,202003,14832315,제노헤어,경기도 화성시,"경기도 화성시 영통로27번길 53, 214동 1805호  신영통현대2차아파트"
추가,202003,14832481,필라테스포유,경기도 화성시,"경기도 화성시 동탄지성로 134, 4층  401호  한솔프라자"
추가,202003,14834059,카앤피플화성9호점,경기도 화성시,"경기도 화성시 동탄공원로1길 6-59, 361동 1103호  시범다은마을풍성신미주"
추가,202003,14837473,(주)에스테크솔루션,경기도 화성시,"경기도 화성시 발안공단로4길 110, 2동 202호"
추가,202003,14840167,대박철물,경기도 화성시,경기도 화성시 남양성지로 185
추가,202003,14841569,세솔노래방,경기도 화성시,"경기도 화성시 여울로 109, 지하1층"
추가,202003,14843371,엘림음악학원,경기도 화성시,"경기도 화성시 동탄대로시범길 122, 상가동 201호"
추가,202003,14843594,(주)덕우,경기도 화성시,경기도 화성시 초록로 57-28
추가,202003,14849409,백악관,경기도 화성시,경기도 화성시 어섬길 327-22
추가,202003,1495941,(주)마잘,경기도 화성시,경기도 화성시 고주동방길 16-24
추가,202003,7570737,에이스유통,경기도 화성시,"경기도 화성시 동탄반석로 16, 동탄나루마을월드메르디앙반도유보라 634동 2602호"
추가,202003,7992706,금오유화산업,경기도 화성시,"경기도 화성시 발안공단로2길 52, B동 34호"
